	t	acc_x	acc_y	acc_z	humidity	temp_from_hum	temp_from_pressure	pressure	compass_x	compass_y	compass_z	gyro_x	gyro_y	gyro_z	index
13227	1512723179.4177384	-0.3268103897571564	0.4698036313056946	0.7703257203102112	27.46727561950684	31.61023712158203	31.129165649414066	1013.5625	-28.10350608825684	-20.798093795776367	-16.003911972045902	-0.9477599263191224	-0.9790667295455932	0.09235594421625136	13227
13228	1512723179.4601645	-0.3260698914527893	0.446495532989502	0.9552916288375854	28.839120864868164	31.554134368896484	31.129165649414066	1013.565185546875	-27.86341667175293	-19.678577423095703	-15.421309471130373	-0.593763530254364	-0.16508877277374268	-0.09487424790859222	13228
13229	1512723179.5072947	-0.3401395380496979	0.3942951560020447	1.029619216918945	28.839120864868164	31.554134368896484	31.129165649414066	1013.561767578125	-27.330358505249023	-19.45311737060547	-14.388227462768555	1.1300987005233765	0.5615355968475342	-0.1822171211242676	13229
13230	1512723179.5500224	-0.3825952708721161	0.49990990757942205	0.9852663278579712	28.12541007995605	31.572834014892575	31.125	1013.55908203125	-27.22439193725586	-18.822391510009766	-14.44891357421875	1.124600887298584	0.8981223702430725	-0.3361551761627197	13230
13231	1512723179.5934474	-0.4687408804893494	0.6098949313163757	0.9813672304153442	28.12541007995605	31.572834014892575	31.12708282470703	1013.559326171875	-28.054901123046875	-18.03697204589844	-15.107072830200195	-0.20342013239860532	0.616818904876709	-0.3935765027999878	13231
13232	1512723179.6429734	-0.4467725157737732	0.478544145822525	0.821745753288269	27.21279716491699	31.666339874267575	31.12708282470703	1013.5595703125	-29.22221374511719	-17.419504165649414	-16.053768157958984	-0.909580409526825	-0.35170796513557434	-0.06859619170427322	13232
13233	1512723179.6864312	-0.4734307527542114	0.3979370296001434	0.8865691423416138	27.21279716491699	31.46063041687012	31.12708282470703	1013.55615234375	-30.090755462646484	-17.076969146728516	-16.005733489990234	-0.22418954968452454	-1.2334918975830078	0.3138054311275482	13233
13234	1512723179.72949	-0.3655636012554169	0.3673451840877533	0.8034685254096985	25.917001724243164	31.46063041687012	31.13333320617676	1013.552734375	-29.90920448303223	-16.727230072021484	-14.957828521728516	0.47525116801261896	-1.3336738348007202	0.3941342234611511	13234
13235	1512723179.7759392	-0.24387362599372864	0.4054636061191559	0.7384014725685121	26.727237701416016	31.479331970214844	31.125	1013.546630859375	-28.61486053466797	-16.38766098022461	-14.163772583007812	0.031457550823688514	-0.5187795758247375	0.043497584760189056	13235
13236	1512723179.819325	-0.1910507827997208	0.4384833872318268	0.7491241097450256	26.727237701416016	31.479331970214844	31.13125038146973	1013.547607421875	-27.75877571105957	-15.641066551208494	-13.121264457702635	-0.6847819685935974	0.6391155123710632	-0.5438493490219116	13236
